id,cipher,plain
6fde27bb-4fa2-4ed8-8cf6-a1413e092129,stnaw ohw tneilc a spleh tsipareht lanoitapucco na,an occupational therapist helps a client who wants
2a6d712b-752a-4bb7-829f-f7ff1e5a230d,dnah s'tneilc a senimaxe tsipareht lanoitapucco na,an occupational therapist examines a client's hand
2ace2660-a809-4013-8b54-487b95bbbf17,gaid to .regnif xedni dna bmuht ni niap sah tneilc,client has pain in thumb and index finger. ot diag
92f6d1d5-642d-457e-90f2-58049de9aeb7,hc tsirtemotpo .ylraelc gniees elbuort sah tneitap,patient has trouble seeing clearly. optometrist ch
503dbc75-05b7-4fe1-b85c-974f39138f2d,esolc pu ylraelc sgniht gniees elbuort sah tneitap,patient has trouble seeing things clearly up close
3f14392f-2deb-49c1-a03c-3b06a3479a5e,temotpo .ylraelc sgniht gniees elbuort sah tneitap,patient has trouble seeing things clearly. optomet
0e07b309-08b7-4933-aa48-da417ea38e7e,.noitpircserp rotipil sllifer tneitap,patient refills lipitor prescription.
5ac88d81-2d63-4c6e-8a9c-94062b0abf96,uohs s'tneitap eht dessessa tsipareht lacisyhp eht,the physical therapist assessed the patient's shou
3be7c6a1-dd8f-4390-a386-f08e06409a81,esongaid tsipareht lacisyhp .niap kcab sah tneitap,patient has back pain. physical therapist diagnose
0d495ab5-f074-4854-aec1-1a48f7fd0988,kcab s'tneitap eht denimaxe tsipareht lacisyhp eht,the physical therapist examined the patient's back
5faa8b10-1a79-4e98-8100-cffe1c43bf7c,rt .htnom a tuoba rof gnipeels elbuort sah tneitap,patient has trouble sleeping for about a month. tr
98ffe83a-b2c9-494c-a49c-099e1a1a07bd,.ffoekat rof deraelc si enalp eht,the plane is cleared for takeoff.
2a8e5b92-50cc-45b6-9429-ec99e359a80f,.dellik htob erew tolip-oc dna tolip eht,the pilot and co-pilot were both killed.
22e3b76e-51be-4739-9a23-fa4630220353,.ffo koot enalp eht dna ffoekat rof deraelc tolip,pilot cleared for takeoff and the plane took off.
0e6f6579-699f-44d5-93a3-154619b11e7b,rac eht fo tuo pets ot nam eht sksa reciffo ecilop,police officer asks the man to step out of the car
da63f653-f44f-4ecf-ac9a-5dc8f85b37f8,essucsid dna maet eht denioj reganam tcudorp wen a,a new product manager joined the team and discusse
0d84c382-a783-4e77-ae60-dd01b2317e7f,rieht tuoba resu a ot gniklat si reganam tcudorp a,a product manager is talking to a user about their
f505923b-a1d8-4213-9baa-9ee69c21987f,'ndid dna esu ot drah ecafretni eht dnuof resu eht,the user found the interface hard to use and didn'
13255fa3-8988-4831-8d18-5e8396788bc0,ow si eh .boj sih tuoba suoixna gnileef si tneitap,patient is feeling anxious about his job. he is wo
5085b13c-ae8f-4979-9434-02485c43c811,era yeht .demlehwrevo dna nwod gnileef si tneitap,patient is feeling down and overwhelmed. they are
7394c49c-a758-4c20-88b2-7e12f9865b70,hcysp .desserts dna demlehwrevo gnileef si tneitap,patient is feeling overwhelmed and stressed. psych
a829a5ab-9c7b-4220-bfc9-a87bb256634e,ssucsid tneilc a dna tsilaiceps snoitaler cilbup a,a public relations specialist and a client discuss
5131caf1-735c-4608-9f0d-7a4451ada308,ssucsid tneilc a dna tsilaiceps snoitaler cilbup a,a public relations specialist and a client discuss
747d88ff-433d-4954-9ce2-5ab4fa2bf344,ssucsid tneilc a dna tsilaiceps snoitaler cilbup a,a public relations specialist and a client discuss
509caa99-218c-4912-af7a-df3ece0d7409,resu swolla taht erutaef wen a stset reenigne aq a,a qa engineer tests a new feature that allows user
40a8bedf-110f-4d9a-b05c-0a0eb0029536,oc eht fo noisrev tsetal eht dellatsni reenigne aq,qa engineer installed the latest version of the co
784fe304-fa0e-4731-b7d9-134c3da84a94,sresu swolla taht erutaef wen a stset reenigne aq,qa engineer tests a new feature that allows users
44eda7a3-e33b-40ba-ac82-ea9ae48fb988,'yeht fi ees ot relles a sllac tnega etatse laer a,a real estate agent calls a seller to see if they'
b395185b-ef94-4c8b-97f3-d3c3e8abcdb9,'yeht fi ees ot relles a sllac tnega etatse laer a,a real estate agent calls a seller to see if they'
39938f93-4a4f-46c6-a3f0-96a49186ff85,ht fi ees ot relles eht dellac tnega etatse laer a,a real estate agent called the seller to see if th
d2fb6ae5-b03f-4365-8dfe-8a3f6d104743,tarepmet s'tneitap eht skcehc esrun deretsiger eht,the registered nurse checks the patient's temperat
1a2113ad-2ebf-4dbb-8701-02a35fb63dc9,gus esrun deretsiger .gnipeels elbuort sah tneitap,patient has trouble sleeping. registered nurse sug
7d75b860-36b2-4c60-869b-0b5019bd6a3f,erp esrun deretsiger .gnipeels elbuort sah tneitap,patient has trouble sleeping. registered nurse pre
1142a642-e4bc-4e7b-a515-2bf32bd53a62,sngis lativ s'tneitap skcehc tsipareht yrotaripser,respiratory therapist checks patient's vital signs
1c974641-2053-4ecb-99ee-56b1dfb15e8f,"ipareht yrotaripser ,gnihtaerb elbuort sah tneitap","patient has trouble breathing, respiratory therapi"
b86adafd-ce94-430c-ae5f-b94ab8bf4c3a,o erawtfos wen gnillatsni elbuort gnivah si resu a,a user is having trouble installing new software o
8f54dba7-7eaa-4c14-be33-ca9c739f4ace,.erawtfos wen gnillatsni elbuort gnivah si resu a,a user is having trouble installing new software.
ffe108c9-0b66-43bd-b84d-2587adad0ba4,rre na steg tub tnuocca wen a etaerc ot seirt resu,user tries to create a new account but gets an err
fe8dd38b-af28-427f-a28a-13164d3ff28f,si ohw dlihc rieht htiw elbuort gnivah si tneilc a,a client is having trouble with their child who is
58bd6fb0-4877-450b-bab7-fef32a2b7e9d,h era yeht .demlehwrevo dna nwod gnileef si tneilc,client is feeling down and overwhelmed. they are h
7d78d153-3ba2-4c3f-8a59-df01f801fdac,c eht .dlihc rieht htiw elbuort gnivah si tneilc a,a client is having trouble with their child. the c
6fbdb29e-08da-439d-bf27-abb79205a98a,g ot ydaer si tub yregrus tuoba suovren si tneitap,patient is nervous about surgery but is ready to g
c9ab6950-238c-4ec1-9c48-a157064d950d,'tneduts eht gnissucsid era tnerap a dna rehcaet a,a teacher and a parent are discussing the student'
9d780fcb-681b-4853-a3a3-bc32f1875453,lihc rieht taht tnerap eht ot detroper rehcaet eht,the teacher reported to the parent that their chil
c94ff218-777d-43c9-8357-af844aefa0ff,'dlihc rieht ssucsid ot rehcaet eht sllac tnerap a,a parent calls the teacher to discuss their child'
5c3325d2-ba51-424a-b6bf-d493b6874570,tuoba reenigne na ot gniklat si retirw lacinhcet a,a technical writer is talking to an engineer about
2c94792d-6a4e-4658-ba1a-faf3f3a2af57,oba reenigne na gniweivretni si retirw lacinhcet a,a technical writer is interviewing an engineer abo
febcb41e-22bc-46f3-9faf-cf4db298caa7,sresu swolla taht mroftalp erawtfos desab-duolc a,a cloud-based software platform that allows users
fbafa036-950c-4ff5-aba2-ee14ca264361,wten a stoohselbuort reenigne snoitacinummocelet a,a telecommunications engineer troubleshoots a netw
5ef8263c-ac6c-464d-808a-c77b7f6b7b79,htiw melborp a sexif reenigne snoitacinummocelet a,a telecommunications engineer fixes a problem with
7ccf8baf-69b0-42a3-ba58-1b928794c52c,epxe fo sraey 5 htiw reenigne snoitacinummocelet a,a telecommunications engineer with 5 years of expe
3d85fa36-5e71-4af5-a0b2-b9338521950c,itimov dna aehrraid htiw kcis gnileef si lamina na,an animal is feeling sick with diarrhea and vomiti
9cfabf86-c0aa-46b9-9971-3a680627138d,fo sliated eht ssucsid tneilc dna repoleved bew a,a web developer and client discuss the details of
6c13bb95-a13f-4a27-9a81-faeb3152a0e5,fo sliated eht ssucsid tneilc dna repoleved bew a,a web developer and client discuss the details of
872bd86b-4152-4b13-9d3a-b21f85321d6d,o sliated eht ssucsid tneilc a dna repoleved bew a,a web developer and a client discuss the details o
4fddd980-dd91-4662-9336-a88104b203f2,tropmi eht tuoba tsop golb a gnitirw si retirw eht,the writer is writing a blog post about the import
071f11bd-b7f9-438a-be1b-a93ceafdcac3,eht dna yrots tsrif rieht no gnikrow si retirw eht,the writer is working on their first story and the
7b4e19a6-db05-490d-a60d-b955e33893db,ppah saw rotide eht dna snoitatic dedda retirw eht,the writer added citations and the editor was happ
024ae53e-c71d-426a-a88b-90d2546ea084,ni sezilaiceps ohw tsigolooz a si tsigolotepreh a,a herpetologist is a zoologist who specializes in
70439ea3-0d16-4ee0-8601-a36535faf364,"w ,snaibihpma dna selitper seiduts tsigolotepreh a","a herpetologist studies reptiles and amphibians, w"
871dcbac-e537-48a7-9c1f-c4792583bddb,yrevocsid eht ssucsid tsitneics a dna tsigolooz a,a zoologist and a scientist discuss the discovery
dca3f977-7031-4e71-bc9d-984c17a8cbd7,ynapmoc[ morf evitatneserper selas gnisitrevda na,an advertising sales representative from [company
204f4d0a-d260-48d3-8465-502b0d6850dc,ynapmoc[ morf evitatneserper selas gnisitrevda na,an advertising sales representative from [company
9b0ba926-f2ad-40dd-b6df-9fd9f1c8ab34,enisub a sllac evitatneserper selas gnisitrevda na,an advertising sales representative calls a busine
96ebd012-6da6-4e6e-bbcf-c5050b6a8ea3,sab ot eeniart wen a semoclew reciffo ecrof ria na,an air force officer welcomes a new trainee to bas
fbadc9f8-3da0-4c78-86f5-d35a84029b2a,.stiurcer wen eht semoclew reciffo ecrof ria,air force officer welcomes the new recruits.
867338ea-ef5a-4f1f-be0a-242f1432931d,ymedaca eht ot democlew si eeniart ecrof ria wen a,a new air force trainee is welcomed to the academy
1163ee8c-47d4-43b9-8dbe-65b34012fc53,b tuoba tneilc a ot gniklat si nretni tcetihcra na,an architect intern is talking to a client about b
e04b53b5-3ccf-4d1a-b7eb-d5ffbfc2a5cb,ssucsid ot tneilc a htiw steem nretni tcetihcra na,an architect intern meets with a client to discuss
131fd0d5-7e05-442b-bc42-70e45bd08886,ssucsid ot tneilc a htiw steem nretni tcetihcra na,an architect intern meets with a client to discuss
a9a2aeb2-3176-4ce4-98e3-a5ab2077a5d2,wen eht ssucsid rotcerid evitaerc dna rotcerid tra,art director and creative director discuss the new
97debeb2-9249-4f5b-9f83-29973814879f,nof eht ssucsid rotcerid evitaerc dna rotcerid tra,art director and creative director discuss the fon
76f4d9bb-0dad-4d24-807f-a6e91ade886e,",reggib eb dluohs ogol eht skniht rotcerid tra eht","the art director thinks the logo should be bigger,"
e07c0eff-431f-4826-a713-e8f9a9b13918,artnoc a weiver ot rentrap sksa yenrotta etaicossa,associate attorney asks partner to review a contra
09c6cd9a-f26c-4add-ae2b-bfe9daf4bc23,oc a no ecivda rof rentrap sksa yenrotta etaicossa,associate attorney asks partner for advice on a co
64700da5-7a35-405b-bf27-b7bb0dbb2d4b,woh no ecivda rof rentrap sksa yenrotta etaicossa,associate attorney asks partner for advice on how
6200c78f-ca50-40aa-8bd8-c553155e8f17,ngaid dna eenk s'etelhta senimaxe reniart citelhta,athletic trainer examines athlete's knee and diagn
83b77294-97e4-44df-b370-5c5106a24a7f,dna eenk s'etelhta eht skcehc reniart citelhta eht,the athletic trainer checks the athlete's knee and
55157954-d25e-4f06-baa4-e8289eed0151,dna eenk s'etelhta eht skcehc reniart citelhta eht,the athletic trainer checks the athlete's knee and
52e8f21c-92fa-4170-ae80-1a89eb8c660c,.001$ htiw tnuocca gnikcehc wen a snepo remotsuc,customer opens a new checking account with $100.
5fb6e410-a765-4afa-9567-c7854a2e40c5,.knab eht ta tnuocca gnikcehc a snepo remotsuc,customer opens a checking account at the bank.
799d9df2-73ac-4d65-beca-6a32b654aedf,ylhtnom on htiw tnuocca gnikcehc a snepo remotsuc,customer opens a checking account with no monthly
1789658a-bc3f-4235-8a43-aaaff20b3d46,rf snoitcurtsni seirrac taht dica cielcun a si anr,rna is a nucleic acid that carries instructions fr
fbea8794-d9cc-4dbf-b723-70bce439444f,rap gniwollof eht htiw rcp a stseuqer tsimehcoib a,a biochemist requests a pcr with the following par
71bd9ac8-343e-4670-90e7-0d849bb45eca,eraperp ot naicinhcet bal eht deksa tsimehcoib eht,the biochemist asked the lab technician to prepare
c3cafd7f-f467-411a-876f-4fe5cd5fa8a1,b .rotinom erusserp doolb htiw elbuort sah tneitap,patient has trouble with blood pressure monitor. b
d310a736-3ea8-4c5f-826d-108bbc287941,inhcet lacidemoib .erusserp doolb hgih sah tneitap,patient has high blood pressure. biomedical techni
2e53dfc6-6c10-4e62-8b88-7e7f91542b91,lativ s'htims .rm skcehc naicinhcet lacidemoib eht,the biomedical technician checks mr. smith's vital
c56b6e6e-2236-4ccc-84dd-1d9afd4a4430,.drac tiderc yb 00.001$ fo llib syap remotsuc,customer pays bill of $100.00 by credit card.
d5b44962-d8eb-49bf-9437-c3c1e315a9f4,koob eht .sexat rieht gnilif pleh sdeen remotsuc a,a customer needs help filing their taxes. the book
faca0b3a-bfe3-4153-8c6a-aa6c95e4c214,lc a htiw stlusnoc tsylana ecnegilletni ssenisub a,a business intelligence analyst consults with a cl
e9695d10-49cb-48dd-8170-00994e1ac606,troper a setareneg tsylana ecnegilletni ssenisub a,a business intelligence analyst generates a report
805dd249-de0d-4ad8-8eed-525036d6337c,raobhsad a setaerc tsylana ecnegilletni ssenisub a,a business intelligence analyst creates a dashboar
92ffb211-915f-48ef-a66c-8b5326608e9e,wohs relles eht .rac desu a rof gnikool si reyub a,a buyer is looking for a used car. the seller show
af4f0131-bc7c-4866-b381-bc45692e4289,htiw xl civic adnoh 5102 desu a desahcrup reyub a,a buyer purchased a used 2015 honda civic lx with
fc71f164-37cc-4876-87a7-25195c02c120,s desu a fo ecirp eht etaitogen relles dna reyub a,a buyer and seller negotiate the price of a used s
a77986cd-e680-4bac-bbd7-8346c5daccc7,uoh rieht rof rood wen a rof gnikool si remotsuc a,a customer is looking for a new door for their hou
534c44fd-ef64-4d77-94aa-e79f99178177,ellatsni stenibac wen teg ot gnikool si remotsuc a,a customer is looking to get new cabinets installe
f57f2752-84cf-4c40-ab38-40fba4d4cdb4,suoh s'remotsuc a ni wodniw a secalper retneprac a,a carpenter replaces a window in a customer's hous
4f45201b-4c56-4f2a-86e6-7be693498388,am wen eht fo ssergorp eht ssucsid ooc dna oec eht,the ceo and coo discuss the progress of the new ma
8fce7f4c-3398-4486-aaeb-c78b308a7c88,eciton yeht .stroper ylretrauq ssucsid ooc dna oec,ceo and coo discuss quarterly reports. they notice
6b59c899-eb74-4522-9174-028aff0a7fe0,t .ynapmoc eht fo ssergorp eht ssucsid ooc dna oec,ceo and coo discuss the progress of the company. t
50ae0874-a022-454b-896d-c0d289597034,1 .sutats tnemtiurcer tneitap ssucsid ot sllac arc,cra calls to discuss patient recruitment status. 1
d6b303f6-3fa3-4a78-9f13-8256d5e6a6a2,u wollof ot dellac etaicossa hcraeser lacinilc eht,the clinical research associate called to follow u
a5107885-6b30-47f9-bc13-d1b9240fd761,.stluser bal 'senoj .rm no pu wollof ot dellac arc,cra called to follow up on mr. jones' lab results.
4a0703e0-ac46-4710-89ba-5358f8a74cb9,s'tolip-oc[ tolip-oc dna ]eman s'niatpac[ niatpac,captain [captain's name] and co-pilot [co-pilot's
05612251-7ec2-42d6-9349-65818ee2f6e0,.dellik htob erew tolip-oc dna tolip eht,the pilot and co-pilot were both killed.
4a7b2bdd-df63-4302-97f7-862b7dae2c4f,.nosrep ecin a saw rekrow-oc eht,the co-worker was a nice person.
c0eb4dd8-e129-42b1-94f5-7a049a0a5ced,ht taht ssob eht ot detroper rotarepo retupmoc eht,the computer operator reported to the boss that th
4f137361-14be-44d0-b201-0cb078b6f135,",etisbew ynapmoc eht detadpu rotarepo retupmoc eht","the computer operator updated the company website,"
8f5e05e7-cbfe-4650-b790-43efe4e88294,a dna remmargorp retupmoc a neewteb noitasrevnoc a,a conversation between a computer programmer and a
3396e42d-b3a0-44a3-940d-266bb872c79d,nys a htiw elbuort gnivah si remmargorp retupmoc a,a computer programmer is having trouble with a syn
166cf973-57d4-438b-80a2-1ee06d50f678,s retupmoc stnemelpmi dna sngised tsylana metsys a,a system analyst designs and implements computer s
b78112bb-5f04-4726-bdc4-59de8d057b51,if ot retneprac eht deksa reganam noitcurtsnoc eht,the construction manager asked the carpenter to fi
69f797a7-d1fe-4563-9e5e-2b1aaa6c198b,rgorp eht htiw desaelp si reganam noitcurtsnoc eht,the construction manager is pleased with the progr
9bf17f41-020e-4247-b7ec-89c1d4b6a097,hc ot retneprac eht deksa reganam noitcurtsnoc eht,the construction manager asked the carpenter to ch
eb324673-ac7c-4bb8-a771-ba3e34d5ca10,roloc riah wen a teg ot nolas a ot seog remotsuc a,a customer goes to a salon to get a new hair color
d2f823b0-90b1-4cf0-9b36-099ebcfe0a01,roloc riah wen a teg ot nolas a ot seog remotsuc a,a customer goes to a salon to get a new hair color
f765ee0a-8187-4a12-82c2-7d60fc70644d,.selyts dna noitatlusnoc tucriah a steg remotsuc,customer gets a haircut consultation and styles.
c8abd64e-4147-401b-ae91-8d7c7b666ffe,aht redro enohp a tuoba eriuqni ot dellac remotsuc,customer called to inquire about a phone order tha
9e78c658-18f5-4076-af37-627360d94a0e,es remotsuc .retnirp wen htiw elbuort sah remotsuc,customer has trouble with new printer. customer se
421f8f59-7a18-44f9-aaa6-b0ec1caca229,es remotsuc .ni gniggol elbuort gnivah si remotsuc,customer is having trouble logging in. customer se
71df224c-2e77-45e2-97f7-b398ef6a7a9e,secca elbuort gnivah si rotartsinimda esabatad eht,the database administrator is having trouble acces
826db52a-55ed-49ef-ad26-97306f8cdb2b,secca elbuort gnivah si rotartsinimda esabatad eht,the database administrator is having trouble acces
33d6a277-229e-4b8d-8add-8f8801763945,secca elbuort gnivah si rotartsinimda esabatad eht,the database administrator is having trouble acces
d97eb8ff-6cfc-488d-8b6e-531df050edf1,.ehcahtoot a rof cinilc a stisiv tneitap latned a,a dental patient visits a clinic for a toothache.
38b73e00-3d27-4cf5-b5af-ee6de4be0278,ssa latned eht .ehcahtoot a sah tneitap latned eht,the dental patient has a toothache. the dental ass
0b4374fd-882c-4cf0-ba4e-ce2b78513412,ssa latned eht .ehcahtoot a sah tneitap latned eht,the dental patient has a toothache. the dental ass
e9b6701e-b6f2-40f1-ad11-23142cb536f1,.retteb hcum gnileef eciffo eht tfel remotsuc eht,the customer left the office feeling much better.
5fd7a164-b5b0-4332-b6ef-39a6e1007ad7,luger a rof eciffo latned eht ot tnew remotsuc eht,the customer went to the dental office for a regul
06782887-0382-49ab-a11e-80644f9c4c29,igyh eht .gninaelc raluger a rof ni semoc remotsuc,customer comes in for a regular cleaning. the hygi
9b921e64-e141-43f3-a0f8-df2e65f801a9,gonos a seludehcs rehpargonos lacidem citsongaid a,a diagnostic medical sonographer schedules a sonog
5f07e450-a794-4531-ada0-9a569c3d5fc7,nuosartlu sweiver rehpargonos lacidem citsongaid a,a diagnostic medical sonographer reviews ultrasoun
3def8519-2393-4a37-9077-aed156fa0946,c llams a dnuof rehpargonos lacidem citsongaid eht,the diagnostic medical sonographer found a small c
69cc781b-9761-4e63-be75-105089e70261,cinahcem leseid .gnitrats ton si kcurt s'remotsuc,customer's truck is not starting. diesel mechanic
c8bef1c8-d9a3-488d-aa5d-21d6b354ec75,psni cinahcem leseid .trats t'now kcurt s'remotsuc,customer's truck won't start. diesel mechanic insp
6b6cad9c-08f4-45c9-bbaa-994336e7028e,ahcem .dnuos gnikconk a gnikam si kcurt s'remotsuc,customer's truck is making a knocking sound. mecha
c6ee6ddf-b161-4aff-aee7-0bef3c2e4437,sid rentrap ssenisub dna gnitekram fo rotcerid eht,the director of marketing and business partner dis
d6253cd2-659c-487d-8425-6966e84ca1c3,sid rentrap ssenisub dna gnitekram fo rotcerid eht,the director of marketing and business partner dis
2484e866-5940-4750-913d-a104c9533273,kram wen a gnissucsid si gnitekram fo rotcerid eht,the director of marketing is discussing a new mark
15b81dbf-0b5b-4bcf-bbf5-8dff8ba35e28,krow ton si taht teltuo lacirtcele na sah remotsuc,customer has an electrical outlet that is not work
f8a15a61-fa9f-4508-8e22-6d6eadd97b60,thgil gnirekcilf a sexif naicinhcet lacirtcele na,an electrical technician fixes a flickering light
b936e8d0-596f-48c3-bfad-7c32163cb0fb,hgil gnirekcilf eht sexif naicinhcet lacirtcele na,an electrical technician fixes the flickering ligh
97fee8ef-e125-42b6-a609-66e4ab026028,hc htiw elam dlo-raey-05 a rof llac a deviecer sme,ems received a call for a 50-year-old male with ch
bfb83413-7f7f-4c58-a6fe-29c11975cca1,stneserp amhtsa fo yrotsih htiw elam dlo-raey-52 a,a 25-year-old male with history of asthma presents
d41f502a-c9df-471c-b051-0a438b565fce,niap lanimodba htiw tneitap stroper naicinhcet sme,ems technician reports patient with abdominal pain
704b6e03-7e4f-4575-87d5-e043466a0d85,wtfos tuoba nrael ot deticxe si nretni reenigne na,an engineer intern is excited to learn about softw
3b73b1c8-4096-41fa-bc95-ee30461971a8,d ot rotnem rieht htiw steem nretni reenigne wen a,a new engineer intern meets with their mentor to d
70063814-6b9f-495d-83aa-c792e4683193,i ot tcejorp a no gnikrow si nretni reenigne wen a,a new engineer intern is working on a project to i
d9f40406-6480-49ca-8d0a-8c5887d57410,eht .etar gnimrala na ta gninilced era sfeer laroc,coral reefs are declining at an alarming rate. the
e09a72ee-eb6b-4cbb-8e77-84de7384aaf5,eht tuoba denrecnoc si tsitneics latnemnorivne na,an environmental scientist is concerned about the
f67b773a-9fec-4931-9882-a9bc8acc50e7,tcejorp a no gnikrow si tsitneics latnemnorivne na,an environmental scientist is working on a project
3542fd6e-24af-42d4-8502-69b590f8dcb4,.ytrap a rof sserd wen a rof gnikool si remotsuc a,a customer is looking for a new dress for a party.
f65a1de9-588f-4c18-998c-e08ed87b90d3,niddew a rof sserd wen a rof gnikool si remotsuc a,a customer is looking for a new dress for a weddin
d5d70977-b1c9-4131-ad84-abd56aebb308,niddew a rof sserd wen a rof gnikool si remotsuc a,a customer is looking for a new dress for a weddin
95405a39-7d18-495a-bf76-e22a938d5260,orf pleh gnitteg si nretni tsylana laicnanif wen a,a new financial analyst intern is getting help fro
e20b0816-f52b-46f5-ba03-74274e9a8128,pxe rieht tahw sksa nretni tsylana laicnanif wen a,a new financial analyst intern asks what their exp
8d5e7dfe-c087-48ad-963a-dcaf72837697,roines a gniksa si nretni tsylana laicnanif wen a,a new financial analyst intern is asking a senior
4f58ff53-5f50-4207-b715-28722ea1775d,ossel gniylf a tneduts a sevig rotcurtsni thgilf a,a flight instructor gives a student a flying lesso
cec8eda0-1a0a-4ec7-936d-fa9122a450b3,scisab eht ssucsid tneduts dna rotcurtsni thgilf a,a flight instructor and student discuss the basics
805563ba-f52c-487f-9774-ec6c808a782a,hgilf a hguorht og tneduts dna rotcurtsni thgilf a,a flight instructor and student go through a fligh
aefe8785-8d12-49cd-8204-7741a5556ab7,ht .efiw sih rof srewolf rof gnikool si remotsuc a,a customer is looking for flowers for his wife. th
a875bd92-bf09-4920-b72a-e2766647db4d,rof seilil dna sesor fo teuquob a syub remotsuc a,a customer buys a bouquet of roses and lilies for
79053987-c6ba-412b-80a2-a50228675ac3,.rehtom reh rof srewolf rof gnikool si remotsuc a,a customer is looking for flowers for her mother.
d3778803-eb59-43d1-9111-f9ec16578ab6,slairetam larutan morf edam era sedicitsep cinagro,organic pesticides are made from natural materials
d7baeb8c-4331-42e9-be2e-94a9c537e92c,rieht tuoba remraf a deweivretni tsitneics doof a,a food scientist interviewed a farmer about their
586d4dd3-1c75-4355-8596-4c85420b20e2,s'remraf eht ssucsid remraf a dna tsitneics doof a,a food scientist and a farmer discuss the farmer's
e27d0a65-998a-4735-a5dd-4256bd56b57b,eht rof stnemegnarra larenuf sekam ylimaf gniveirg,grieving family makes funeral arrangements for the
cb805306-62a3-464e-9c0c-cbca28ccc6b1,ot rotcerid larenuf a htiw steem ylimaf gniveirg a,a grieving family meets with a funeral director to
03b251a6-517f-43da-82e1-a8e67f4b65ac,ekam ot emoh larenuf eht ta si ylimaf gniveirg eht,the grieving family is at the funeral home to make
1d53b3c6-258c-493b-a996-c8e3047163cd,g yellav :sepyt eerht otni deifissalc era sreicalg,glaciers are classified into three types: valley g
0636e24e-416a-4330-aeeb-f474b35e4ec4,.retaw yb dednuorrus ssamdnal egral a si tnenitnoc,continent is a large landmass surrounded by water.
14a2e6a5-bd01-42ea-9554-7b98d0ce998c,erolpxe ot sdnalsi sogapalag sdnemmocer rehpargoeg,geographer recommends galapagos islands to explore
01101429-27f5-4c3f-b252-34157a9eb657,pmoc eht rof ogol wen eht oec swohs tsitra cihparg,graphic artist shows ceo the new logo for the comp
f75d2e07-1ed7-462b-a88a-1c6efacbee8c,oec eht .boj wen a rof gnikool si tsitra cihparg a,a graphic artist is looking for a new job. the ceo
3d0f2383-7829-4bc1-b392-cdebe4507cc3,iah wen a steg dna tsilyts riah a ot seog tneilc a,a client goes to a hair stylist and gets a new hai
0959a9ef-d5e0-4770-a1ea-4c101d286800,riah wen a steg dna nolas riah a ot seog tneilc a,a client goes to a hair salon and gets a new hair
6fd07fc2-7470-4d15-bc20-388c6b6d2a71,"w ,nredom a steg dna nolas riah a ot seog tneilc a","a client goes to a hair salon and gets a modern, w"
b9756526-f910-4283-b36c-518b44634a12,"sngis ,nosaer sevig ,noitangiser stimbus eeyolpme","employee submits resignation, gives reason, signs"
29d9c12c-3b80-4d2d-beb4-d22fe0033309,eserper ecivres remotsuc a rof seilppa eeyolpme na,an employee applies for a customer service represe
56e76b05-4ab6-4670-9fa2-03bd2d622b37,nepo eht rof gniylppa ni detseretni si eeyolpme na,an employee is interested in applying for the open
2891f1eb-24a7-4f44-a1af-b126e2accf5c,cudorp a ekam ot gniyrt si rengised lairtsudni eht,the industrial designer is trying to make a produc
44d8f1c7-f2f5-4714-855b-c7edb2e06d40,ed cihparg a rof gnikool si rengised lairtsudni na,an industrial designer is looking for a graphic de
8ecd77df-05ac-4b11-af00-7693feb81235,ngised wen a no gnikrow si rengised lairtsudni na,an industrial designer is working on a new design
8aba8273-e194-4b87-9d0f-9b37e43c9fac,ssucsid ot derusni sllac retsujda smialc ecnarusni,insurance claims adjuster calls insured to discuss
8ba5d421-727b-4ef3-ad9a-28e4384d00ee,ssucsid ot derusni sllac retsujda smialc ecnarusni,insurance claims adjuster calls insured to discuss
eba61727-000f-4e70-98b1-7b20e76e53a9,tsujda eht .mialc tnedicca rac a delif derusni eht,the insured filed a car accident claim. the adjust
7945d923-ce00-485b-bacd-f2154d245b11,c ti eht .pu gnitrats ton si retupmoc s'tneilc eht,the client's computer is not starting up. the it c
2d39b4d3-9a71-47a8-a676-983834b41cab,eht .gnihtyna gnitnirp ton si retnirp s'tneilc eht,the client's printer is not printing anything. the
e4611a7c-94c9-47a3-8d5f-1a5587f523ac,era yeht dna wols gninnur si retupmoc s'tneilc eht,the client's computer is running slow and they are
46a84e81-77c6-413a-9881-f0a01df1ca41,t taht stseggus egnahc etamilc no hcraeser wen eht,the new research on climate change suggests that t
c64499e6-7c36-4df1-adc2-e2096f854f02,kcal eht yb detnioppasid dna desirprus saw ecruos,source was surprised and disappointed by the lack
0c59a511-30a1-4302-bec1-7cff4b8f57a9,"a fo ngis on htiw ,airys ni seunitnoc gnithgif eht","the fighting continues in syria, with no sign of a"
58bf53bb-f9ad-432e-89b6-9089a9f27732,cab rieht ni tliub oitap wen a teg ot stnaw tneilc,client wants to get a new patio built in their bac
31185ff7-5fea-4151-ab25-a1a9105c396e,ucsid ot tneilc a htiw steem tcetihcra epacsdnal a,a landscape architect meets with a client to discu
6680e163-6073-4093-ad23-34d2d90b1cf4,os teg ot tcetihcra epacsdnal a detcatnoc tneilc a,a client contacted a landscape architect to get so
39e2143d-01d8-4782-aa4f-dbbe71eda549,ilc eht htiw gniteem ma 00:01 a sah htims yenrotta,attorney smith has a 10:00 am meeting with the cli
35d80486-b2f8-4c84-b0cb-25bd147d94a0,a eht ot stnemucod emos sgnirb yraterces lagel eht,the legal secretary brings some documents to the a
