id,cipher,plain
10587e15-a5af-48a9-b12b-99d02dd7003f,nrevog ni tsurt fo enilced eht ssucsid sdneirf owt,two friends discuss the decline of trust in govern
6c5c005f-9478-4a40-baaf-0756b0608885,rga yeht .sgnos etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite songs. they agr
63c724d3-7aa7-4d86-ac39-01510546ce41,rga yeht .namtab eht eivom eht ssucsid sdneirf owt,two friends discuss the movie the batman. they agr
b9e2ad78-b758-4290-b758-5b75eca82be4,ni od ot sgniht etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite things to do in
4026d694-0b54-4b63-82f9-ff9abe2a0b54,fo scipot etirovaf tsael rieht ssucsid sdneirf owt,two friends discuss their least favorite topics of
ed817521-2a84-4472-8b79-6daebdd52a74,uoba gnikniht si 2 dneirf .gniklat era sdneirf owt,two friends are talking. friend 2 is thinking abou
9eedde4a-4ee6-4e17-a359-336f08dbbdff,f 1 dneirf .meht seripsni tahw ssucsid sdneirf owt,two friends discuss what inspires them. friend 1 f
73cb426d-c8c4-4d6b-b7b9-01d3bf35d4f9,t .segnahc evitisop emos gnikam si ytiruces laicos,social security is making some positive changes. t
edb08f7d-72da-4125-af44-667348a9c5fe,n nrael ot syaw etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite ways to learn n
1936b41b-567b-4da4-8cc6-6a234c9a8cdb,.napaj ot pirt rieht tuoba 2 dneirf sksa 1 dneirf,friend 1 asks friend 2 about their trip to japan.
4f87f069-2b76-49b2-9b03-11b71dde7d64,a rof tnew dneirf eno .pu gnihctac era sdneirf owt,two friends are catching up. one friend went for a
53dc4c66-cdbe-4a01-91a5-691c60a8bccc,yeht .sffoyalp abn eht gnissucsid era sdneirf owt,two friends are discussing the nba playoffs. they
74d13680-5fa8-4fba-a5b4-e2a2519accd8,remotsuc edur a htiw ecneirepxe dab a dah 2 dneirf,friend 2 had a bad experience with a rude customer
29d5df48-d4a2-4d41-a40e-36d4ced6e2ca,eno .llib noitargimmi wen eht ssucsid sdneirf owt,two friends discuss the new immigration bill. one
5bd6f98a-b11c-430d-8cae-70a036d1f9aa,sgniht etirovaf rieht tuoba 2 dneirf sksa 1 dneirf,friend 1 asks friend 2 about their favorite things
1956bca3-c718-4c0d-9f49-ae04e7fad4a9,.doohdlihc rieht tuoba gnicsinimer era sdneirf owt,two friends are reminiscing about their childhood.
cc45d9b2-d32a-4d07-bea9-93d7edff2ea9,catta fo nosaes wen eht gnissucsid era sdneirf owt,two friends are discussing the new season of attac
2fb78c5c-0c90-4ed4-be09-5d47b9bceaa8,neirf eno .efil fo gninaem eht ssucsid sdneirf owt,two friends discuss the meaning of life. one frien
0e23be3d-8d32-4eb9-a0c4-bfc4f09b1476,dnik erew elpoep hsiw yeht woh ssucsid sdneirf owt,two friends discuss how they wish people were kind
9a85edeb-4cd6-4de5-8aac-d8d24d11e820,ven sah 1 dneirf .cisum gnissucsid era sdneirf owt,two friends are discussing music. friend 1 has nev
033d930c-52ef-4a1d-a226-c4c46abdc947,si eno .sraef rieht tuoba gniklat era sdneirf owt,two friends are talking about their fears. one is
4949eb8e-b585-4778-bf6f-5bbbfc6ffaa6,swohs vt etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite tv shows
9149e3cc-a99b-40db-9c9e-9b19373df73c,rg eht  koob eht fo evol rieht ssucsid sdneirf owt,two friends discuss their love of the book  the gr
4402232c-e598-4ddf-acb9-f37c345d4b33,1 dneirf .emina etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite anime. friend 1
9be217e6-78c9-43af-be4f-1736777785ab,sdoof etirovaf rieht tuoba gniklat era sdneirf owt,two friends are talking about their favorite foods
55f41fe1-6b4f-446b-bcb4-900857d4d4f8,f eno .eporue ot pirt a gnissucsid era sdneirf owt,two friends are discussing a trip to europe. one f
aabad15d-f0db-48a5-8693-fa585053db5a,"eirf ,ylimaf fo ecnatropmi eht ssucsid sdneirf owt","two friends discuss the importance of family, frie"
6a73332d-afd2-41d0-a124-40dde1e82f15,f .prahs yllatnem yats ot syaw ssucsid sdneirf owt,two friends discuss ways to stay mentally sharp. f
cf4efcd2-0aee-429a-8fec-4a056fcb7b71,sael dna etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite and leas
7ac83826-cd27-4871-a72b-863a9f6996b6,no .sofu rof snoitanalpxe elbissop wef a era ereht,there are a few possible explanations for ufos. on
79ec65dc-62f5-4a35-8fec-e13f097a5da8,dna gninnalp etatse tuoba 2 dneirf sllet 1 dneirf,friend 1 tells friend 2 about estate planning and
ab8b9cb0-d554-471a-8d99-a704752d2fdd,gnivird-fles fo laitnetop eht ssucsid sdneirf owt,two friends discuss the potential of self-driving
8d93a046-d8b9-4362-99ac-9515fea68f46,w taht llib erachtlaeh wen eht ssucsid sdneirf owt,two friends discuss the new healthcare bill that w
dd0eed3d-9ed8-47eb-b698-8081186e3c0e,utroppo gnireetnulov tuoba gniklat era sdneirf owt,two friends are talking about volunteering opportu
c9149bc7-5830-41fc-8729-bf2daf6be53a,f dna ylimaf fo ecnatropmi eht ssucsid sdneirf owt,two friends discuss the importance of family and f
a74597b3-696f-48e6-9b2c-8b685c49a846,ag ytud fo llac wen eht gnissucsid era sdneirf owt,two friends are discussing the new call of duty ga
c08c73c2-d280-435e-85cc-82cb26199844,morp dna noitacav s'2 dneirf rof yppah si 1 dneirf,friend 1 is happy for friend 2's vacation and prom
caf5df29-f7c4-4cd0-bda5-8814e15e5ba3,s vt dna seivom etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite movies and tv s
d34629b4-6b19-4bf4-b60c-aa86dba9ccb5,dna dlrow eht rof smaerd rieht ssucsid sdneirf owt,two friends discuss their dreams for the world and
fab4627b-b6c4-4d0c-9687-2a2f415460a1,iarfa si 1 dneirf .sraef rieht ssucsid sdneirf owt,two friends discuss their fears. friend 1 is afrai
850ca186-8cbc-467e-aca6-d339a98ae5b8,dneps ot elpoep etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite people to spend
eaddcabd-e3d4-4613-9c0f-f10c9ad50f6d,if ot woh ssucsid dna tsol gnileef era sdneirf owt,two friends are feeling lost and discuss how to fi
61729350-58ff-4702-8009-3efbe6620202,t gniyojne era yeht woh gnissucsid era sdneirf owt,two friends are discussing how they are enjoying t
fa7b3733-4bfa-46ac-93a0-545326475fae,t :xaler ot yaw etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite way to relax: t
4002d7e9-3e07-4e20-8311-5add149399d6,dneirf .sroloc etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite colors. friend
4129df39-8a59-4af4-afba-2b2d53fa02b5,yojne yeht hcum woh tuoba gniklat era sdneirf owt,two friends are talking about how much they enjoy
d0bd7ae4-9820-4a37-a015-bf9d6a9ec664,a 1 dneirf .semag oediv gnissucsid era sdneirf owt,two friends are discussing video games. friend 1 a
a77087df-4b85-4c1f-a49d-d47cd530e6e2,denrael evah yeht snossel eht ssucsid sdneirf owt,two friends discuss the lessons they have learned
e2b91a52-f245-43f3-8b48-9fc210cbe737,smaerd dna sepoh rieht gnissucsid era sdneirf owt,two friends are discussing their hopes and dreams
71abe4f1-3828-4637-9634-c5c455b2a31a,etirovaf tsael rieht tuoba gniklat era sdneirf owt,two friends are talking about their least favorite
caf97533-4411-4ae7-9f88-41fd4b0887a3,evol eb ot syaw etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite ways to be love
c464313f-00b8-4355-85d2-60820d6066de,tneve gnitrops tnecer a gnissucsid era sdneirf owt,two friends are discussing a recent sporting event
06342ba6-4c3e-4677-bf3f-df572df4f07d,cilbup fo raef rieht tuoba gniklat era sdneirf owt,two friends are talking about their fear of public
8bfd1d79-6d16-456b-a60a-670e129a515b,reenigne erawtfos a sa boj wen a detrats 1 dneirf,friend 1 started a new job as a software engineer
7ff2a5a3-7ea8-40a6-8da3-677c7f2570b4,at yeht .seivom etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite movies. they ta
43395ebd-eb7d-417d-a805-35264bcc15dd,"rw dna ,levart ,cisum tuoba etanoissap si 2 dneirf","friend 2 is passionate about music, travel, and wr"
3f1ecd63-882c-4c78-be83-5b272ecaff02,ht .evila leef meht sekam tahw ssucsid sdneirf owt,two friends discuss what makes them feel alive. th
5b5565f8-1e34-4227-b81b-988f6592c10d,",secnanif ,ytiruces boj tuoba deirrow si 1 dneirf","friend 1 is worried about job security, finances,"
660752a4-1039-4b60-9f30-cce05491029c,aerd dna sepoh rieht tuoba gniklat era sdneirf owt,two friends are talking about their hopes and drea
010d2f03-b0a9-4e10-af2c-9b347d6781c6,woh dna dlrow eht fo etats eht ssucsid sdneirf owt,two friends discuss the state of the world and how
43f0b952-9f7d-4630-a0c6-29ae5d839537,htegot hcaeb eht ot og ot gninnalp era sdneirf owt,two friends are planning to go to the beach togeth
746210e2-cc5a-44ed-8c97-2af5e2ff73b1,en eht tuoba klat yeht .seivom ssucsid sdneirf owt,two friends discuss movies. they talk about the ne
357f14f7-e159-4b74-a913-0e143965832f,h eb thgim sneila yhw snosaer elbissop 3 era ereht,there are 3 possible reasons why aliens might be h
692a8cde-8f77-479d-8621-7c080c193d1c,cneirepxe gnignellahc tsom eht ssucsid sdneirf owt,two friends discuss the most challenging experienc
2c746c3d-1d0f-4652-87df-8c52de80fbd7,.sterger tseggib rieht gnissucsid era sdneirf owt,two friends are discussing their biggest regrets.
164c427c-e510-43a5-a507-13cb267ed4ac,iyats fo ecnatropmi eht gnissucsid era sdneirf owt,two friends are discussing the importance of stayi
bf3a5b51-d1d1-434c-83c3-08b67409e631,d elbaromem tsom eht tuoba gniklat era sdneirf owt,two friends are talking about the most memorable d
50e6572e-f3fd-4697-84ec-35de8a266725,oleved gnisuoh wen a tuoba 2 dneirf sllet 1 dneirf,friend 1 tells friend 2 about a new housing develo
4f5cfc0b-f2ba-45a1-898f-1e6a55a52c99,i msinairatirohtua fo esir eht ssucsid sdneirf owt,two friends discuss the rise of authoritarianism i
db4399cf-a42a-4d6d-ad54-bc9b5badf1ea,uaceb iiawah tisiv ot 2 dneirf sdnemmocer 1 dneirf,friend 1 recommends friend 2 to visit hawaii becau
4781a868-6c67-40fc-adc8-98de5923f194,zinagro erom eb ot syaw gnissucsid era sdneirf owt,two friends are discussing ways to be more organiz
52e76109-34df-4562-84ba-37b38123dd9c,ot lufrewop a eb ot laitnetop eht sah aidem laicos,social media has the potential to be a powerful to
51a5bd3c-e342-4e9b-83cf-319a077be79b,t snalp levart rieht tuoba gniklat era sdneirf owt,two friends are talking about their travel plans t
6a44ecc6-c2b8-4749-95cb-3e7a4a88a68b,tuoba klat yeht .cisum gnissucsid era sdneirf owt,two friends are discussing music. they talk about
93a1bd73-607c-4a85-af6b-eb7abc42daf5,t .sgnos etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite songs. t
36e74118-f627-4331-9ef9-660c83b4c8fc,sem eh nehw tnemom gnissarrabme na derahs 2 dneirf,friend 2 shared an embarrassing moment when he mes
adf49b80-9ab1-4de1-85ef-cf596d972186,narts fo nosaes wen eht gnissucsid era sdneirf owt,two friends are discussing the new season of stran
43df60dd-ae8b-4221-beaa-6a23899b6415,rf eno .erutuf rieht tuoba gniklat era sdneirf owt,two friends are talking about their future. one fr
294d0fc2-6b19-4e8d-9d9b-95b8aa9dd2c8,.setouq etirovaf rieht erahs sdneirf owt,two friends share their favorite quotes.
1bc9b589-60e0-4930-85c7-c4b3ea2fb820,f lufetarg era yeht sgniht eht ssucsid sdneirf owt,two friends discuss the things they are grateful f
1a1bc9d8-6a72-40d9-a62e-5099af17dca8,eirf .sboj wen rieht tuoba gniklat era sdneirf owt,two friends are talking about their new jobs. frie
966b24d2-0591-488f-82c9-c6591bc8d83c,.cimednap 91-divoc eht gnissucsid era sdneirf owt,two friends are discussing the covid-19 pandemic.
93b7ff3b-73c5-4cf0-9676-f9802855d514,yb  ybstag taerg eht  koob eht ssucsid sdneirf owt,two friends discuss the book  the great gatsby  by
bc123842-1a4c-4aaa-a1b7-1b348b90fee3,ga yeht .hgual meht sekam tahw ssucsid sdneirf owt,two friends discuss what makes them laugh. they ag
9819e73d-41e1-4e4e-90a3-a7f4d2a9a536,yeht .ycilop noitacude wen eht ssucsid sdneirf owt,two friends discuss the new education policy. they
e1669e55-c166-451d-a50b-2b1ce034eaae,ilop ni yenom fo ecneulfni eht ssucsid sdneirf owt,two friends discuss the influence of money in poli
4d1a9877-05f8-443b-a5cf-0fba4b35f662,neirf .sreerac rieht tuoba gniklat era sdneirf owt,two friends are talking about their careers. frien
913ec8e3-8c40-4179-9db5-f533c408e685,t secalp etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite places t
4382860a-cef6-42d5-bfdc-dba33d20275f,eticxe era yeht tahw tuoba gniklat era sdneirf owt,two friends are talking about what they are excite
6885aee2-1850-481c-b4aa-2be495ef26ea,t lla fo seivom etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite movies of all t
d8d6cc4b-8ad0-4b11-b1a1-003558c1a621,esaercni taht swal xat wen eht ssucsid sdneirf owt,two friends discuss the new tax laws that increase
f46254b1-9c0b-43c1-8f75-23224fbe8913,pmocca tseduorp rieht tuoba 2 dneirf sksa 1 dneirf,friend 1 asks friend 2 about their proudest accomp
ae9f6cc5-aeac-4dcf-a196-aaddf9e3b429,m elbaromem tsom eht tuoba 2 dneirf deksa 1 dneirf,friend 1 asked friend 2 about the most memorable m
c26f0ac8-cb5c-4b48-bf14-f0057849b06d,p ruo morf nrael nac ew snossel tnatropmi tsom eht,the most important lessons we can learn from our p
baf7343e-efe7-42c6-a7fc-8d8eb13f8dc8,ab dna angasal yrt ot 2 dneirf sdnemmocer 1 dneirf,friend 1 recommends friend 2 to try lasagna and ba
d375859c-4dc6-49ea-b721-d75e3cb1501b,woh dna dlrow eht fo etats eht ssucsid sdneirf owt,two friends discuss the state of the world and how
002ee58d-f917-4d8d-bebe-e21cbea18176,f gnikool era yeht tahw gnissucsid era sdneirf owt,two friends are discussing what they are looking f
7701e287-4969-4351-8897-159b82eb310e,mrofer lacitilop rof deen eht ssucsid sdneirf owt,two friends discuss the need for political reform
2a01c82a-7de9-4ebd-b131-893356fe5b76,isiv sneila fo ytilibissop eht ssucsid sdneirf owt,two friends discuss the possibility of aliens visi
3ceb5acc-57ca-48bf-940f-b7d1ff0308c3,oc fo ecnatropmi eht ssucsid 2 dneirf dna 1 dneirf,friend 1 and friend 2 discuss the importance of co
cb41d3f5-ab2a-4e0b-bc09-1eb2484b1f40,remotsuc ot era elpoep edur woh ssucsid sdneirf 2,2 friends discuss how rude people are to customer
9a73d5dc-7bdb-4df4-8f18-31ad3287b001,t secalp etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite places t
edc3c0fc-1687-4903-82e4-98c3f4f74218,ro si taht tenalp wen a derevocsid evah stsitneics,scientists have discovered a new planet that is or
744f0c3a-9ac8-4249-afda-83726dd9e2d4,erutuf eht tuoba seirrow rieht ssucsid sdneirf owt,two friends discuss their worries about the future
1a1d6654-b095-48ed-bdd7-9f73f32613c9,a gnieb tuoba sgniht tseb eht ssucsid sdneirf owt,two friends discuss the best things about being a
4dbef507-92ef-41e2-ac4d-fe847c731f61,yeht .seivom das fo stirem eht ssucsid sdneirf owt,two friends discuss the merits of sad movies. they
9c8b601a-7131-470a-9465-e2aaadafce20,tsitra[ yb mubla wen a gnissucsid era sdneirf owt,two friends are discussing a new album by [artist
92bd6f31-b13f-4afb-b584-e48c1c00df5e,diced dna sdoof etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite foods and decid
5fc47097-f23d-4791-aeeb-c5db9ad9b613,eht .eniarku ni raw eht gnissucsid era sdneirf owt,two friends are discussing the war in ukraine. the
36122201-e0f5-404a-9ef8-04400e5d31d3,muesum a ot tisiv rieht gnissucsid era sdneirf owt,two friends are discussing their visit to a museum
949323c0-049a-453d-b2f6-4f81a428027d,enllew dna htlaeh rieht gnissucsid era sdneirf owt,two friends are discussing their health and wellne
69aa2b9f-3e8f-47ef-9dd5-50a6143cb665,p eht dna sgnithgis ofu tnecer ssucsid sdneirf owt,two friends discuss recent ufo sightings and the p
6e3c5ace-1fef-44fe-9979-d055a5535b92,tob yeht .cisum etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite music. they bot
512412ad-12b1-40e1-aec2-c954587819f8,t dneps ot syaw etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite ways to spend t
f9970a9d-2269-4f9f-bd9b-fd7abb8fb312,pu rof tnemeticxe rieht gnissucsid era sdneirf owt,two friends are discussing their excitement for up
07a75ffb-8e87-4d46-b4a4-22b4c8330a8d,w tcatnoc edam sneila fi seitilibissop 3 era ereht,there are 3 possibilities if aliens made contact w
c68d42b0-304d-4cf2-83f9-7963df7af9f8,1 dneirf .skoob etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite books. friend 1
83601d1d-7c63-4b95-8799-03f847f8d927,.sgniht etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite things.
72af234e-c8fa-4ac0-8ce4-eb6b4de2c850,ssarrabme tsom rieht tuoba gniklat era sdneirf owt,two friends are talking about their most embarrass
40e435ed-05d0-4609-bc39-4b307df30d89,rovaf tsael dna etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite and least favor
b12e468b-e98f-4693-b853-a1a51a2cc61b,eklat yeht .pohs eeffoc ta yug looc a tem 2 dneirf,friend 2 met a cool guy at coffee shop. they talke
79beb88d-f6ea-4009-9a66-55ad66f295b3,sa 1 dneirf .gnirednamyrreg tuoba klat sdneirf owt,two friends talk about gerrymandering. friend 1 as
04192a36-a2cd-4fe4-9d95-3653da28bf5b,aerd dna slaog rieht tuoba gniklat era sdneirf owt,two friends are talking about their goals and drea
b40ed705-61bc-4302-a96d-891e844fd208,dna devol leef meht sekam tahw ssucsid sdneirf owt,two friends discuss what makes them feel loved and
896c6b18-e751-40ff-a025-f6f9f7216537,.rehto hcae rof evol rieht sserpxe sdneirf owt,two friends express their love for each other.
99f8a8cc-afba-4855-8f6e-9824c66a127e,w a gnimoceb fo maerd s'eno tuoba klat sdneirf owt,two friends talk about one's dream of becoming a w
4ce59dce-d357-494b-9dba-6f59b00e7c75,meht decneulfni sah ohw dessucsid sdneirf owt eht,the two friends discussed who has influenced them
898676fa-b045-4744-8e87-3ccff395cc39,uh morf tnaw thgim sneila tahw ssucsid sdneirf owt,two friends discuss what aliens might want from hu
19340082-ec1f-4cb8-a24d-1223fefb1280,na serneg cisum etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite music genres an
2f83765d-66f6-4cb2-82c8-9589c9b20edd,.sofu tuoba noitasrevnoc a gnivah era sdneirf owt,two friends are having a conversation about ufos.
7e9fa7b8-10e3-4bbb-b013-f3648f193bbb,d yeht .gniyd fo raef rieht tuoba klat sdneirf owt,two friends talk about their fear of dying. they d
ca65229a-61a2-4766-9b4e-17f4b6daf595,m ev'yeht sekatsim tseggib eht ssucsid sdneirf owt,two friends discuss the biggest mistakes they've m
26fef7ab-00a0-4dba-abf8-785d75f316e2,iklat emit taerg a dah dna naicigam a tem 2 dneirf,friend 2 met a magician and had a great time talki
150498fb-bc14-40a6-a8a5-569884a60a84,na tsap eht morf sterger rieht ssucsid sdneirf owt,two friends discuss their regrets from the past an
07588bf2-b348-4d51-bfc4-2550fa609a76,.sgnippot azzip etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite pizza toppings.
84175ad9-806f-4228-af71-655531264bbe,na edutitarg fo ecnatropmi eht ssucsid sdneirf owt,two friends discuss the importance of gratitude an
e2e954c9-38e2-42f9-aa1d-a7ae5f0ec040,er daer evah yeht skoob gnissucsid era sdneirf owt,two friends are discussing books they have read re
af6ebf32-fe9c-4c83-83e1-9a4efd16f8e5,yltnecer seivom 4 dessucsid 2 dneirf dna 1 dneirf,friend 1 and friend 2 discussed 4 movies recently
49eab7a4-d55e-4a0a-beb5-f89e547f9ef4,.doohdlihc rieht tuoba gnicsinimer era sdneirf owt,two friends are reminiscing about their childhood.
2f421f70-8fe8-4e60-ab01-44396290695f,t secalp etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite places t
9361728b-d388-470c-8a46-7148b7dfe2f2,eirepxe levart rieht tuoba gniklat era sdneirf owt,two friends are talking about their travel experie
460d5674-5636-4efa-b9ba-4af9226519d3,woh dna sgniyas etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite sayings and how
cb9f7d72-d0f0-4848-996f-36f7e2c2d16b,t secalp etirovaf rieht gnissucsid era sdneirf owt,two friends are discussing their favorite places t
7ec55013-4da0-43be-ab93-d06144e47fc5,sgniht tuoba klat ot ppa na gnisu era sdneirf owt,two friends are using an app to talk about things
2ea50600-dbb4-4d61-b39b-b7d6b9041db4,ht .rof lufetarg era yeht tahw ssucsid sdneirf owt,two friends discuss what they are grateful for. th
f406115b-ddf9-4711-9471-ffa77910435b,nerap fo segnellahc eht gnissucsid era sdneirf owt,two friends are discussing the challenges of paren
911b1311-f228-4fb9-95e0-713e05d7b619,dna snamuh fo ytilibissop eht ssucsid sdneirf owt,two friends discuss the possibility of humans and
dda1e6d2-58ea-46d1-852d-0d481a52e269,.xaler ot syaw etirovaf rieht ssucsid sdneirf owt,two friends discuss their favorite ways to relax.
87085539-a70c-4e87-b940-c76c8d55737b,ohw elpoep etah yeht hcum woh ssucsid sdneirf owt,two friends discuss how much they hate people who
d8e548fe-cea0-4f84-acdb-d0735edbc92f,"ram llams a ,sakkouq tuoba 2 dneirf sllet 1 dneirf","friend 1 tells friend 2 about quokkas, a small mar"
351b53ed-fdbf-4b3f-81a1-7f954f4e126f,gnarts  wohs vt wen eht gnissucsid era sdneirf owt,two friends are discussing the new tv show  strang
09193cf5-a41c-4204-b740-231ac93cebf0,irf .ekil yeht swohs vt gnissucsid era sdneirf owt,two friends are discussing tv shows they like. fri
52468fd8-f168-4c8a-a369-e677b86bc931,f lufetarg era yeht sgniht eht ssucsid sdneirf owt,two friends discuss the things they are grateful f
3bf0ac8a-a7f2-4f8f-b365-2b8c53e8cfc9,fi erus ton )1( :segnellahc owt gnicaf si 2 dneirf,friend 2 is facing two challenges: (1) not sure if
d8e82774-4c1b-4984-9cd6-6f35c84adca8,"d taerht emit-laer ,elbalacs ylevissam a si xetroc","cortex is a massively scalable, real-time threat d"
635db83e-e73a-426e-8517-07021077892f,f taht senob neves fo puorg a era senob lasrat eht,the tarsal bones are a group of seven bones that f
f2b7d58b-6cde-4d8d-b860-fe0676b73ec5,us taht nem ni dnalg llams a si dnalg etatsorp eht,the prostate gland is a small gland in men that su
92516f2b-b6c5-45c2-bec7-384bc85c18cf,"retxe eht si ,annip eht sa nwonk osla ,elcirua eht","the auricle, also known as the pinna, is the exter"
035c5e47-3e63-4754-b0bb-7b75c5a3c5de,eht stroppus taht erutcurts xelpmoc a si toof eht,the foot is a complex structure that supports the
24149534-8a09-4260-8acb-cfd184ea7bf5,"depahs-naf ,egral a si elcsum rojam silarotcep eht","the pectoralis major muscle is a large, fan-shaped"
c21b445c-dc9c-43e0-9407-64b30c6f691f,edivid taht enalp lacitrev a si enalp lattigas eht,the sagittal plane is a vertical plane that divide
182d344b-9f5e-4b38-a807-a524382f6c15,natsbus eterces dna ecudorp taht snagro era sdnalg,glands are organs that produce and secrete substan
e51a93dd-9378-4578-a095-8f29680bc8bf,"gro depahs-dnomla ,llams fo riap a era seiravo eht","the ovaries are a pair of small, almond-shaped org"
17b236a9-9de7-42e5-afbc-fee417a2a7ec,or eht smrof taht enob talf a si enob lateirap eht,the parietal bone is a flat bone that forms the ro
b0e11776-b3fd-4305-a5a1-8168f64ba723,senob fo nmuloc elbixelf a si nmuloc larbetrev eht,the vertebral column is a flexible column of bones
577af92f-0708-4e0f-a994-a85973a66360,"s lanoisnemid-eerht ,xelpmoc a si ytivac lasan eht","the nasal cavity is a complex, three-dimensional s"
8f701fb2-34e2-4a9d-bbe9-4340a20c3ce5,tivac laro eht dnuorrus taht sdlof yhself era spil,lips are fleshy folds that surround the oral cavit
829feb32-6776-404d-9126-f133160dc42a,"detacol elcsum talf ,egral a si elcsum suelos eht","the soleus muscle is a large, flat muscle located"
1641501b-4145-45c3-868b-4d717d56b3b6,acs eht no ecafrus evacnoc a si ytivac dionelg eht,the glenoid cavity is a concave surface on the sca
52719ac1-d522-48f4-9c5f-7aa7ad178e17,etacol dnalg yravilas rojam a si dnalg ditorap eht,the parotid gland is a major salivary gland locate
0adc1f09-f6f9-4749-999d-072123e46ed1,erb ti .doof gniwehc fo ssecorp eht si noitacitsam,mastication is the process of chewing food. it bre
9832ef60-9f19-4ec3-aa7a-22ac8ec7a8e6,lluks namuh eht fo enob tsegral eht si allixam eht,the maxilla is the largest bone of the human skull
65b27529-2400-4082-a1b7-0ba421924621,elor lativ a syalp taht nagro xelpmoc a si rae eht,the ear is a complex organ that plays a vital role
007328e7-6359-4fc0-a1f6-78691295ffb0,frepus tsom dna tsegral eht si sumixam suetulg eht,the gluteus maximus is the largest and most superf
06e35ef2-250c-4399-a158-e48aa7816525,ac dellif-ria fo puorg a era sesunis lasanarap eht,the paranasal sinuses are a group of air-filled ca
a788c822-2fc5-4dcf-89ea-3cfffed2c288,eht no ecnarebutorp ynob a si ssecorp diotsam eht,the mastoid process is a bony protuberance on the
885998f7-e3de-43f6-847c-642abd0cabfd,dna niarb eht fo trap tsegral eht si murberec eht,the cerebrum is the largest part of the brain and
0d04c16b-ffa0-4e4a-81bc-22acc93ce84d,mraerof eht fo yretra rojam a si yretra laidar eht,the radial artery is a major artery of the forearm
cfd01de1-ae4a-4c0a-94d7-1ef9e05681f6,sehc eht ni detacol snagro fo riap a era sgnul eht,the lungs are a pair of organs located in the ches
7e9fb7a7-9a92-4997-be5f-6146a859f81a,muh eht ni nagro lanretni tsegral eht si revil eht,the liver is the largest internal organ in the hum
0e01dabd-37ac-47e0-b058-c932766fbb74,tnangerp ni spoleved taht nagro na si atnecalp eht,the placenta is an organ that develops in pregnant
1b70f6a4-44c7-4d9f-8858-9a76c19977f4,"lf a si ,enobtsaerb eht sa nwonk osla ,munrets eht","the sternum, also known as the breastbone, is a fl"
02ed131e-07cf-450f-88ed-0dc3ba41f76f,ylimaf eht ni stnalp gnirewolf fo suneg a si nworc,crown is a genus of flowering plants in the family
e78511b8-d1b0-4e6c-96b3-073da96a4903,voba sworg taht riah fo erutcurts a si worbeye eht,the eyebrow is a structure of hair that grows abov
daf03d2e-427c-4d05-84ed-fe587151a4d3,ppu eht ni detacol nagro depahs-j a si hcamots eht,the stomach is a j-shaped organ located in the upp
47ede031-3375-4d4a-985a-2dae56c728aa,eht fo eno si )lca( tnemagil etaicurc roiretna eht,the anterior cruciate ligament (acl) is one of the
fb642b11-af7e-4507-8249-84ffde9dcea1,b eht stcennoc taht ebut ralucsum a si xnyrahp eht,the pharynx is a muscular tube that connects the b
e9331f79-a222-4459-a5e0-2b6e71f1773b,"ird si taht latem fo eceip niht ,llams a si lian a","a nail is a small, thin piece of metal that is dri"
d981188e-5ac6-4949-adab-fc5921983a4a,"enob depahs ylralugerri ,talf a si enob diobuc eht","the cuboid bone is a flat, irregularly shaped bone"
2529fb08-d3f3-4330-80e7-bf832d5c23e7,t enob dna egalitrac fo llaw a si mutpes lasan eht,the nasal septum is a wall of cartilage and bone t
f3187846-9593-46b9-bb25-e7829ae6d0d1,snagro evitcudorper elam fo riap a era setset eht,the testes are a pair of male reproductive organs
846e38a3-d3c3-49ba-9633-1c00bc8b9d18,taht slessev fo krowten a si metsys citahpmyl eht,the lymphatic system is a network of vessels that
